#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
496000,-39949.57829583465,7623.380888860689,-32326.197406973966,305.6273242969951,30.205648760614608,0.9903826117716309,674
498000,-40022.94951757119,7583.945587927023,-32439.00392964417,304.04633212529154,30.166608983090576,0.9916643042830067,674
500000,-39908.627294838574,7340.646058199249,-32567.981236639323,294.2922629849092,30.244036778625443,0.9891255432851523,674
502000,-39689.90372654618,7433.170245452959,-32256.733481093223,298.0016302847151,30.64987931950356,0.976028290289482,674
504000,-39964.87640508817,7473.658469912813,-32491.21793517536,299.6248349871435,30.74041076683053,0.9731538572045698,674
506000,-39621.351484241866,7311.27430651046,-32310.077177731408,293.1147264024622,30.608684143350224,0.9773418932251985,674
508000,-39850.232205877954,7573.41309506337,-32276.819110814584,303.6240762182308,30.164435305552587,0.9917357645441258,674
510000,-40111.06624892983,7694.00449004543,-32417.061758884396,308.45867990902417,30.55938628447955,0.9789185237986037,674
512000,-39712.83521991287,7298.758016014893,-32414.077203897978,292.6129384910287,30.21574204113315,0.9900517839035714,674
514000,-39612.32949824724,7375.3214436124945,-32237.00805463475,295.6824264067976,30.73569918248865,0.9733030354109488,674
516000,-39742.488023563696,7533.815225560129,-32208.672798003565,302.0365665449544,30.686480949460094,0.97486412205634,674
518000,-40196.45564144847,7649.323650102283,-32547.131991346185,306.66738996060764,30.397791603237334,0.9841224553499499,674
520000,-39958.41406530197,7543.5935313732425,-32414.82053392873,302.42858650111145,30.12532050665791,0.9930234369849296,674
522000,-39809.39153810451,7461.060111230954,-32348.331426873556,299.11975689769685,30.261605006861235,0.9885513112411367,674
524000,-39980.251096113294,7485.9620757109515,-32494.289020402342,300.1180962020967,30.525116464081815,0.9800175322834384,673
526000,-39667.401319172815,7747.216177088851,-31920.185142083967,310.591978214527,30.53055096127467,0.9798430872649093,673
528000,-39658.554481700354,7294.741141039335,-32363.813340661018,292.45189881995447,30.556833611278133,0.9790003012207626,673
530000,-39849.608874674974,7648.645889462067,-32200.962985212907,306.64021800448967,29.924776259285164,0.9996782950218998,673
532000,-39558.806021234865,7854.187784266667,-31704.6182369682,314.8805539205208,30.7232511651685,0.9736973847256557,673
534000,-39807.105043917545,7476.260279701983,-32330.844764215562,299.72914358404904,30.526298293475442,0.9799795907841191,673
536000,-39777.318466072844,7477.389455943831,-32299.929010129013,299.77441314600424,30.64516779564662,0.9761783492026985,673
538000,-39511.889546868304,7487.448971628982,-32024.44057523932,300.177707026685,30.641160205769182,0.9763060246054761,674
540000,-39351.23113572251,7707.915454107935,-31643.31568161458,309.0163813785948,30.369875754752023,0.9850270561318695,674
542000,-39815.961376406456,7700.0439791464905,-32115.917397259967,308.7008077681706,30.835404591674695,0.970155887556308,674
544000,-40028.31417968805,7460.689673324035,-32567.624506364016,299.10490575120934,30.586216453566944,0.9780598183893823,673
546000,-39658.64202287485,7571.531202021752,-32087.110820853093,303.54862964887946,30.72993721353954,0.9734855330785861,673
548000,-40179.686617849366,7377.962089945833,-32801.724527903534,295.7882919912461,30.18875146745476,0.9909369502095606,673
550000,-39822.726910735975,7276.197447915132,-32546.529462820843,291.70846760554195,30.448208156107924,0.9824929321429715,673
552000,-40166.27060591386,7293.191264573854,-32873.07934134,292.38976305577825,30.6263196802075,0.9767791109790744,673
554000,-39823.27877853342,7395.9522109474165,-32427.326567586006,296.5095300647008,30.690514758852565,0.9747359907401065,674
556000,-39863.237002482,7485.543842716035,-32377.693159765964,300.1013289130116,30.56100226276957,0.9788667613901408,674
558000,-40374.47362155921,7542.343814719683,-32832.129806839526,302.37848437942483,30.285088404469054,0.9877847774543577,674
560000,-40059.90176543713,7538.373233362536,-32521.52853207459,302.2193006558539,30.20466642199072,0.9904148217314556,674
562000,-39912.50740719354,7529.5922726787885,-32382.915134514747,301.86726504886326,30.30009535033072,0.9872955501926333,674
564000,-39729.78105930454,7477.927877135755,-32251.853182168787,299.7959988742567,30.409885620859225,0.9837310696517105,673
566000,-39959.543745539995,7523.669811140916,-32435.87393439908,301.6298289165933,30.596653734612616,0.9777261778124566,673
568000,-39559.48477242279,7208.492803288158,-32350.99196913463,288.9941352533363,30.55939974075572,0.9789180927496264,673
570000,-40019.21286782765,7702.9276823273485,-32316.285185500303,308.81641769243925,30.23224949082282,0.9895111946226477,673
572000,-39669.47181940329,7696.671224694053,-31972.80059470924,308.5655913945121,30.551324636386287,0.9791768332743717,674
574000,-39511.05627123287,7497.341160987753,-32013.715110245117,300.57429266358764,30.284341506351034,0.9878091390403985,674
576000,-39918.60553223101,7307.885491206196,-32610.72004102482,292.97886613664605,30.17235522665631,0.991475444494467,674
578000,-39645.7355481417,7427.048590626354,-32218.68695751535,297.7562083371304,30.757877645908106,0.9726012195699659,674
580000,-39756.065303145384,7526.532805474934,-32229.53249767045,301.7446086069354,30.380307288346472,0.9846888323367657,674
582000,-40154.835098273994,7431.393592917744,-32723.441505356248,297.93040288988084,30.55264114304615,0.9791346407576541,674
584000,-39497.530732924904,7304.589188744225,-32192.941544180678,292.8467147833012,30.356888465303815,0.9854484705830546,673
586000,-39853.83728576003,7605.33622271821,-32248.501063041826,304.9038994660232,30.514970476275824,0.980343380409031,673
588000,-39737.10801384202,7670.93212052506,-32066.175893316962,307.53369050281384,30.864447823440496,0.969242977581296,673
590000,-39985.54584489018,7387.041216401012,-32598.504628489165,296.1522812980778,30.517571577573243,0.9802598228942327,674
592000,-39763.315297790774,7550.018803350507,-32213.296494440267,302.68618069861,30.474817660783337,0.98163505497493,674
594000,-40109.449339853396,7518.702798325088,-32590.746541528308,301.4306974736309,30.820354881367216,0.9706296188003841,674
596000,-39474.86226445547,7545.820951594044,-31929.041312861427,302.51788552631996,30.49150572417983,0.9810978041032338,674
598000,-39872.89581925655,7648.478397224246,-32224.417422032304,306.63350310919157,30.48089405337035,0.9814393651778801,674
600000,-39984.8226584105,7808.701914812065,-32176.120743598432,313.0569897070305,30.614579588640122,0.9771536866341408,674
602000,-39964.7008146866,7723.7223301248705,-32240.97848456173,309.6500914467366,30.308777586509198,0.9870127300386279,674
604000,-39552.82458079775,7583.679778398342,-31969.14480239941,304.03567561262247,30.93584329218321,0.9670061044481986,673
606000,-40114.818668836,7292.190540981022,-32822.62812785498,292.34964326135935,30.32936359911336,0.9863427965454755,673
608000,-39831.12298205431,7705.633245726776,-32125.48973632753,308.9248858530281,30.904746328376806,0.9679791250163365,674
610000,-40047.310567620385,7273.084806574214,-32774.22576104617,291.58367937071677,30.242597350241553,0.9891726217607788,674
612000,-39680.85650693011,7492.569398678582,-32188.28710825153,300.3829889667116,30.85479295831271,0.9695462662871137,674
614000,-40069.048915406456,7491.011586874069,-32578.037328532388,300.3205350685642,30.189931574413688,0.9908982150574813,674
616000,-40252.29782080147,7502.261638832211,-32750.036181969255,300.7715584830172,30.181694383187786,0.9911686511032249,674
618000,-39832.48128005321,7499.014906004955,-32333.466374048254,300.64139441524094,30.660378948484873,0.9756940499677784,674
620000,-39827.27466331722,7574.64475490811,-32252.62990840911,303.67345442827695,30.66669159396857,0.9754932063058813,674
622000,-39766.78531608201,7563.19761945855,-32203.587696623457,303.21452978193975,30.3288384040393,0.9863598767373107,674
624000,-39908.10762349659,7538.444386713998,-32369.663236782588,302.2221532495704,30.703085684045227,0.9743368994778052,673
626000,-39988.70327275235,7330.335496903525,-32658.367775848823,293.8789044886261,30.73993575160609,0.9731688950661201,673
628000,-39620.076966541266,7408.304940196054,-32211.772026345214,297.0047606773471,30.894882610708404,0.9682881688446746,673
630000,-39905.827258521196,7465.629356654941,-32440.197901866253,299.3029415336672,29.917459856825037,0.9999227692778037,674
632000,-39825.287548743945,7423.733584852506,-32401.553963891438,297.62330715333,30.18450923676501,0.9910762197636493,673
634000,-40152.72089100047,7503.332951939616,-32649.387939060856,300.81450826648904,30.34045922744808,0.9859820870058126,674
636000,-39679.431596264156,7697.632512083124,-31981.79908418103,308.60413016056424,30.49070311276615,0.9811236296898922,674
638000,-39673.59628204239,7311.990362044581,-32361.605919997808,293.143433630939,30.449447676329946,0.9824529373335311,674
640000,-39760.3379158405,7571.3761622100865,-32188.961753630414,303.54241398112134,30.746991701434673,0.972945568147994,674
642000,-39983.999134041806,7776.925267677927,-32207.073866363877,311.78303897830233,29.99493852386122,0.9973399107318147,674
644000,-39943.12056885738,7689.648395264729,-32253.472173592654,308.28404064966935,30.34227296645462,0.9859231489634012,673
646000,-39736.79051223167,7617.937047054455,-32118.853465177217,305.4090764054899,30.47248389608421,0.9817102344465654,674
648000,-39814.81828293973,7622.829377865633,-32191.988905074093,305.60521378825933,30.745762792158374,0.9729844568183489,674
650000,-40103.98916585051,7697.879503007676,-32406.10966284283,308.61403222062097,30.356500728647074,0.9854610574914995,674
652000,-39828.84165923737,7413.437083016532,-32415.404576220837,297.2105123118252,30.773852521595366,0.9720963369406297,674
654000,-39788.06997689666,7521.17855565768,-32266.89142123898,301.5299525285993,30.668222130630674,0.9754445230757439,674
656000,-40113.713771922194,7454.4907120517055,-32659.22305987049,298.8563845275288,30.8248554336334,0.9704879029912079,674
658000,-39316.67865708383,7630.696859024113,-31685.981798059718,305.9206272839875,31.05722384493528,0.9632267667952713,674
660000,-39866.95661148598,7490.342215705512,-32376.614395780467,300.2936994529509,29.992351828360537,0.9974259264825802,674
662000,-40066.68357497483,7555.896717083603,-32510.786857891224,302.9218308744158,30.24604211696791,0.9890599634195356,674
664000,-39678.96760568343,7564.815729493855,-32114.151876189575,303.2794010834945,30.813914906147954,0.970832476201373,674
666000,-39850.379946768255,7612.67038333997,-32237.709563428285,305.1979317227701,30.220579459708674,0.989893305973108,674
668000,-39933.17958867227,7394.786652675746,-32538.392935996522,296.46280191860967,30.562817612013326,0.9788086193347328,674
670000,-39660.887254659174,7555.274802157849,-32105.612452501326,302.89689781683023,30.337314093490512,0.9860843058684922,674
672000,-40164.608036054386,7692.048759830236,-32472.55927622415,308.38027314942093,30.114363572987084,0.993384742708899,674
674000,-39758.44505077359,7564.778330373374,-32193.666720400215,303.2779017233956,30.959659504534173,0.9662622195639076,674
676000,-39754.17729330616,7639.855630795928,-32114.32166251023,306.2878096340859,30.40957455297889,0.9837411325066882,674
678000,-40008.11135262993,7300.332096040743,-32707.779256589187,292.6760445949402,30.27371727176366,0.9881558000046438,674
680000,-39712.82110266728,7736.131538395048,-31976.68956427223,310.1475863476932,30.84218310138502,0.969942666232684,674
682000,-39531.23501583669,7519.70848365438,-32011.52653218231,301.47101618795955,30.71894582263229,0.9738338510221248,674
684000,-39763.96641364106,7531.732349215594,-32232.234064425465,301.95306239721435,30.804263769383816,0.971136643087913,674
686000,-39751.4506939768,7309.246242126746,-32442.204451850055,293.0334197092597,30.53990122832928,0.9795430930223268,674
688000,-39608.332197348616,7518.543329527683,-32089.788867820935,301.42430424435776,30.537572678491657,0.9796177851052312,674
690000,-39916.63371079622,7648.08515483997,-32268.548555956248,306.6177377133051,30.633378116150077,0.9765540449495054,674
692000,-39924.87676753447,7537.5978192569,-32387.27894827757,302.18821369564785,30.34303347506199,0.9858984380839959,674
694000,-39761.68253829729,7480.03468771995,-32281.64785057734,299.88046256445347,30.922971059573374,0.9674086378104556,674
696000,-39637.26528113958,7600.2098935479335,-32037.05538759165,304.6983809053454,30.404980915362056,0.9838897578350213,674
698000,-40009.31656144839,7712.051546977334,-32297.265014471053,309.18220058862084,30.38140383725115,0.9846532921929878,674
700000,-39861.61418170226,7613.460188189312,-32248.153993512948,305.2295956191883,30.383386624188386,0.984589034784503,674
702000,-39822.54973303128,7522.172154968697,-32300.37757806258,301.56978670496767,30.516654341256107,0.9802892864749952,674
704000,-39887.32000746604,7595.71065287216,-32291.609354593882,304.5180028146856,30.624683017463653,0.9768313125962798,674
706000,-39595.51568745589,7530.260570628812,-32065.255116827077,301.89405763830314,31.13014687342093,0.9609703876898736,674
708000,-40397.22870337911,7406.783875901185,-32990.44482747792,296.94378001570857,30.648334704862975,0.9760774801590567,674
710000,-40266.40712848614,7570.757856585857,-32695.649271900285,303.5176256232673,30.13698858886428,0.9926389699350309,674
712000,-40052.517905480316,7548.8509912099025,-32503.666914270412,302.639362193144,30.675119524351615,0.9752251914143548,674
714000,-39685.29647246117,7604.143457081871,-32081.153015379296,304.85608055532435,30.31036153827059,0.9869611509589692,674
716000,-39778.37155149988,7398.610802743013,-32379.760748756864,296.6161150968187,30.418036786847072,0.9834674577923285,674
718000,-39813.08538092222,7450.86017752686,-32362.225203395355,298.7108335484064,30.339103746575717,0.9860261384013511,674
720000,-39992.70397054331,7600.7209405064405,-32391.98303003687,304.7188691790911,30.226638167385946,0.9896948891283578,674
722000,-40181.474754735216,7460.697286250514,-32720.777468484703,299.10521095940817,30.080245594872075,0.9945114715051993,674
724000,-39730.94713255126,7404.858587251002,-32326.088545300256,296.8665936823438,30.912420292449237,0.967738825584653,674
726000,-40249.82959510712,7676.481994380055,-32573.347600727066,307.75618930239057,30.442309424778934,0.9826833073789131,674
728000,-39976.84488416801,7400.016502312092,-32576.828381855914,296.67247069603724,30.27243863904499,0.9881975372545594,674
730000,-39970.03005612097,7547.55221074466,-32422.477845376314,302.5872930647312,30.460763213707974,0.9820879765852872,674
732000,-39615.16201702095,7793.984927491546,-31821.177089529403,312.46697413230623,30.60108634131913,0.9775845529183412,674
734000,-39525.66106232625,7276.723076610428,-32248.937985715827,291.7295404725624,30.59634475946404,0.9777360513151064,674
736000,-39620.654281106225,7487.633801498279,-32133.020479607945,300.1851170012392,30.112741665790985,0.9934382475634413,674
738000,-39954.30036526872,7531.688138405489,-32422.61222686323,301.9512899511311,30.396870066951372,0.984152290808352,674
740000,-39741.74730307842,7558.559287106711,-32183.188015971704,303.0285753967976,29.940387585122775,0.9991570491445042,674
742000,-39870.50771858607,7578.959868999091,-32291.547849586983,303.84645073961036,30.341672222729223,0.9859426695468785,674
744000,-39534.625544349896,7734.951997592552,-31799.673546757345,310.10029763096486,30.83265737384478,0.9702423293287371,674
746000,-39844.289724090864,7486.764412957174,-32357.52531113369,300.15026253214387,30.606839080779192,0.9774008100228961,674
748000,-39535.83819467775,7557.959466334525,-31977.878728343225,303.00452811117276,30.638718450114936,0.9763838314092995,674
750000,-39658.677950640675,7710.679970027425,-31947.99798061325,309.1272129919916,30.907427698918266,0.9678951480922181,674
752000,-39795.22405704751,7742.526996439898,-32052.697060607614,310.40398528123694,30.045591418277922,0.9956585275134723,674
754000,-39995.476991867064,7484.025722864402,-32511.45126900266,300.04046629641397,30.11416203496484,0.9933913909030657,674
756000,-39728.03068571145,7545.49996534447,-32182.53072036698,302.50501693559573,30.68802459703399,0.9748150851223356,674
758000,-39635.870293620275,7701.410508636325,-31934.45978498395,308.7555930081632,30.79162306238334,0.9715353181995766,674
760000,-39888.17833013352,7240.872475500104,-32647.30585463342,290.2922617308171,30.3111370519834,0.9869358994514041,674
762000,-39917.71684426369,7630.766918980322,-32286.94992528337,305.92343604263,30.314835575985217,0.9868154895582602,674
764000,-39613.0485334454,7751.696378392112,-31861.352155053286,310.7715930017966,30.392834856248218,0.9842829552190984,674
766000,-39553.813261337025,7425.5538572174955,-32128.25940411953,297.69628330138215,30.545250837723984,0.9793715385976868,674
768000,-40106.72714571701,7191.092203762585,-32915.63494195443,288.29653155863764,30.156528228257336,0.9919957988321368,674
770000,-39836.765523533744,7624.882297112572,-32211.883226421174,305.68751693243996,30.754645786288044,0.972703425611609,674
772000,-39899.07036169607,7338.71122534069,-32560.35913635538,294.21469401673824,30.917235514679888,0.9675881045570821,674
774000,-39948.11120385141,7526.483122269868,-32421.628081581544,301.74261676824227,30.20316841027903,0.9904639441606732,674
776000,-39956.14344232119,7436.41229471302,-32519.73114760817,298.1316065846058,30.147418305140857,0.9922955593412377,674
778000,-40043.97557081428,7425.689467189131,-32618.286103625145,297.70172001160086,30.019985031100948,0.9965078023457268,674
780000,-39803.894215444365,7312.39251610047,-32491.501699343895,293.15955630273623,30.481776064845384,0.9814109665445361,674
782000,-39797.48272595988,7833.795865457226,-31963.686860502658,314.0630258875036,30.71944039618248,0.9738181725963858,674
784000,-39977.72413715947,7630.433477127177,-32347.290660032297,305.91006809698086,30.96269754211235,0.9661674106109921,674
786000,-39956.66800919839,7479.518373116094,-32477.149636082293,299.8597631066706,30.187679853798432,0.9909721268635316,674
788000,-39622.275384893146,7321.35947724668,-32300.915907646464,293.51904881428,30.66329718439002,0.9756011928496435,674
790000,-40349.72850743466,7672.1481824032235,-32677.580325031435,307.5824433781353,30.382739379342347,0.9846100095284281,674
792000,-39938.1930316308,7600.932395145903,-32337.260636484898,304.727346561582,30.734141839699234,0.9733523540635409,674
794000,-39698.626154997124,7419.337833061993,-32279.28832193513,297.44707801332055,30.370837731661954,0.984995856028269,674
796000,-39806.09766445539,7525.682000878462,-32280.415663576925,301.7104991827691,30.123620796015555,0.9930794678490605,674
798000,-39482.77135717982,7329.412223480818,-32153.359133699007,293.84188973232705,30.773981150601145,0.9720922737749078,674
800000,-39747.14193165183,7555.518133961565,-32191.623797690263,302.9066531798601,30.621122649302556,0.9769448903753821,674
802000,-39529.72116619241,7413.249736570169,-32116.471429622237,297.20300144572093,30.66918196702161,0.9754139951291039,674
804000,-39613.56551470165,7587.872186062007,-32025.693328639645,304.2037525269585,30.594531199141525,0.9777940088401625,674
806000,-39752.33737914788,7652.567329061352,-32099.77005008653,306.79743159641095,30.588985327993978,0.9779712857103734,674
808000,-39679.59406672066,7220.122028624866,-32459.472038095795,289.46036002619246,30.403536974849924,0.9839364852365728,674
810000,-39907.26913686306,7536.206930183773,-32371.06220667929,302.13245186083844,30.48347391546071,0.9813563044932867,674
812000,-39852.32436990042,7885.968834703282,-31966.35553519714,316.1546811811019,29.864904110662774,1.0016824162215645,674
814000,-39802.16310127225,7719.035942360113,-32083.12715891214,309.46221048236634,30.546424833629267,0.9793338982459163,674
816000,-39632.23676310296,7801.616688509384,-31830.62007459358,312.77293742255245,30.475807954095234,0.9816031573257805,674
818000,-39821.877148186555,7298.944052309633,-32522.93309587692,292.62039683212595,30.604038367280275,0.9774902563766629,674
820000,-39942.91745009218,7400.941626357774,-32541.975823734407,296.70955964526416,30.377480500080157,0.9847804629391527,674
822000,-39850.34060653133,7250.101985731559,-32600.238620799773,290.66228004129306,30.543459850046037,0.9794289663536244,674
824000,-39493.14897771063,7756.881267255468,-31736.267710455166,310.9794592665401,30.478607745314463,0.9815129864123446,673
826000,-39731.61564173931,7402.520005821259,-32329.09563591805,296.7728381170057,30.933657518355396,0.967074433149167,674
828000,-39598.170390916144,7702.179899403576,-31895.990491512566,308.786438488005,30.537661736285365,0.9796149282198753,674
830000,-39858.22570479763,7538.129355960113,-32320.09634883752,302.2095234193435,30.412012411280685,0.9836622748022303,674
832000,-39711.59686831653,7651.850908705205,-32059.745959611322,306.7687097419328,30.7974880295122,0.9713503023729514,674
834000,-39527.21360821495,7697.184527912461,-31830.02908030249,308.5861701234884,30.49415818154952,0.9810124657874364,674
836000,-39962.94561931689,7345.635832166221,-32617.30978715067,294.4923069402887,30.289872558464378,0.9876287611330459,674
838000,-39745.45291824092,7257.025603760903,-32488.427314480014,290.93985332322825,30.538672397313793,0.9795825083878035,674
840000,-40042.52420431757,7504.6298062940505,-32537.894398023516,300.8665001756075,30.595221371419274,0.9777719515943575,674
842000,-39662.3324954407,7573.31081410902,-32089.02168133168,303.6199756944789,30.49121659962338,0.9811071070927201,674
844000,-39980.78916408759,7617.5361892194815,-32363.252974868108,305.39300570020663,30.23037973355611,0.9895723961610651,673
846000,-39485.17213599334,7354.3778028385095,-32130.794333154834,294.84277940711223,30.37342657668536,0.9849119010087879,673
848000,-39718.9494070792,7674.098203266188,-32044.85120381301,307.6606212453257,30.61195993417344,0.9772373077098686,673
850000,-40167.34525585864,7469.614293659913,-32697.73096219873,299.4627007864288,30.359575689952774,0.9853612453382925,673
852000,-39534.015041837,7332.958393457811,-32201.05664837919,293.9840584704986,30.622363841401448,0.9769052926393853,674
854000,-39699.573808009474,7689.1408374181265,-32010.432970591348,308.26369225715894,30.49327202985875,0.9810409745632204,674
856000,-39654.9891151723,7854.93370338343,-31800.055411788868,314.91045840346897,30.446773677789746,0.9825392216061455,674
858000,-39570.72144633363,7716.140682952308,-31854.58076338132,309.3461372598876,30.640648453119237,0.9763223306309838,674
860000,-39658.949467690836,7448.961628306429,-32209.98783938441,298.63471921977117,31.11825645954234,0.961337578430446,674
862000,-39891.838461301784,7473.107762098229,-32418.730699203556,299.60275667854336,30.439706224516538,0.9827673463451484,674
864000,-40083.21312304595,7394.789050684093,-32688.424072361857,296.4628980566468,30.42398171294686,0.9832752856626815,673
866000,-39675.4742749352,7409.199501506389,-32266.274773428813,297.04062434252177,30.395741226954208,0.9841888403519501,673
868000,-39963.649576113065,7717.851712580146,-32245.79786353292,309.4147337808502,30.41406930677443,0.9835957499817598,673
870000,-39551.1260667516,7310.420229945812,-32240.70583680579,293.08048580252324,30.63186234011366,0.9766023683979189,674
872000,-40008.63362015653,7460.862202482366,-32547.77141767416,299.1118225806048,30.061147426050173,0.9951432952911957,674
874000,-39970.03057109154,7496.815093650652,-32473.215477440892,300.5532022110729,30.269156807348416,0.9883046792546116,674
876000,-39820.16914441265,7531.895952084635,-32288.273192328015,301.95962136466477,30.1710858296591,0.9915171591334149,674
878000,-39659.29618227418,7299.437589868558,-32359.85859240562,292.6401831402972,30.90619614054132,0.9679337170371707,674
880000,-39830.32413427645,7633.894535349089,-32196.429598927363,306.04882463807724,30.253421517460477,0.9888187123736984,674
882000,-39848.58365323502,7217.406736488505,-32631.176916746517,289.3515018329028,30.098053654309854,0.9939230507521656,674
884000,-39977.60815906766,7359.30487509199,-32618.30328397567,295.04030960157615,30.25649639381071,0.9887182217143118,673
886000,-39608.674246054725,7476.2956019624435,-32132.37864409228,299.73055968119945,30.36844936825264,0.9850733222180087,673
888000,-39919.568074624636,7328.893028910694,-32590.675045713942,293.82107481443563,30.389185239142407,0.9844011635844119,673
890000,-39861.63649367736,7348.430378634577,-32513.206115042783,294.60434250196386,30.298946777016415,0.9873329766197178,673
892000,-40194.77584995891,7462.716818644298,-32732.059031314613,299.1861755984367,30.785605138617456,0.9717252324615983,673
894000,-39948.56005485286,7396.742647213223,-32551.81740763964,296.5412192751007,30.192993076442082,0.9907977401927451,673
896000,-39624.062777682324,7178.266189927599,-32445.796587754725,287.7823265953895,30.67982788752574,0.9750755258297052,674
898000,-39688.528607589134,7516.538681773203,-32171.98992581593,301.34393634220356,30.712304635594275,0.9740444315313158,674
900000,-39732.15336488199,7389.967447923986,-32342.185916958006,296.2695962169673,30.427503220016124,0.983161486944316,674
902000,-40011.21201100893,7511.287889118008,-32499.924121890923,301.13342794270983,30.011843045198198,0.9967781473714042,674
904000,-39509.70291789726,7465.916996745482,-32043.78592115178,299.31447325069854,30.545077476896196,0.9793770970926938,673
906000,-39963.265332913055,7583.050892915135,-32380.214439997922,304.01046309991665,30.384062986745867,0.984567117401106,673
908000,-39928.50350362761,7479.682562204007,-32448.820941423604,299.8663455760957,30.811114771872933,0.9709207060921784,673
910000,-39653.12998625182,7640.158121121417,-32012.971865130403,306.2999367086939,30.970265670062602,0.9659313106477962,674
912000,-39895.75214784188,7611.074210044593,-32284.677937797285,305.1339398823397,30.424215036711875,0.9832677449096523,674
914000,-39724.41204907358,7500.623671824835,-32223.788377248748,300.705891099864,30.692131585777695,0.9746846427459042,674
916000,-39941.99570297406,7490.242272824318,-32451.753430149744,300.28969266438725,30.26441393984292,0.9884595607652226,674
918000,-39463.90584064039,7511.241940421969,-31952.663900218424,301.1315858234152,30.819682635476543,0.9706507903932367,674
920000,-39939.437238900835,7408.224441623901,-32531.212797276934,297.0015334263969,30.478517322224054,0.9815158983465627,674
922000,-39740.039722592395,7426.752659241032,-32313.287063351363,297.74434421558243,30.82263359163995,0.9705578603740055,674
924000,-39994.46848558489,7478.333225383889,-32516.135260201,299.8122496037286,30.5644442400335,0.9787565275147704,673
926000,-39656.81192864655,7453.491877265918,-32203.320051380633,298.81634045686707,30.362403131317027,0.9852694854360294,673
928000,-39382.12752830706,7352.909657999802,-32029.217870307257,294.7839203280139,30.609740859711188,0.9773081532084646,673
930000,-39642.00516728469,7354.7370197930595,-32287.26814749163,294.8571806968106,30.46064790754171,0.982091694194967,673
932000,-39625.52566966062,7464.550096652878,-32160.975573007745,299.25967315295,30.47581996565957,0.9816027704423598,674
934000,-39574.66000009558,7713.820666916481,-31860.8393331791,309.2531259957656,29.946460958774317,0.9989544123753586,674
936000,-39923.14074006403,7393.851372321301,-32529.28936774273,296.4253057949916,30.537136848946194,0.9796317663234482,674
938000,-39865.19802816826,7665.584912806089,-32199.613115362175,307.3193167477261,30.511052160506228,0.9804692788836842,674
940000,-39861.099366550334,7570.875019457938,-32290.224347092397,303.5223227747835,30.4033603164409,0.9839422023892905,674
942000,-39654.702318828524,7551.850186422427,-32102.852132406097,302.75960228362504,30.544789382893043,0.9793863344347806,674
944000,-39722.328553481406,7461.015117518983,-32261.313435962424,299.1179530644632,30.509061531539242,0.9805332516986386,673
946000,-39950.34368724274,7722.886527628172,-32227.45715961457,309.6165834685271,30.065593407309645,0.9949961374293365,673
948000,-39623.36957660457,7492.767525575744,-32130.60205102883,300.39093202955127,30.625171375151087,0.9768157357665215,673
950000,-39469.8144242283,7416.6071888379565,-32053.207235390346,297.33760434278435,31.075621821069266,0.9626564991054033,674
952000,-39914.84972780125,7468.262636908459,-32446.58709089279,299.4085118061932,30.429647629784668,0.9830922025042755,674
954000,-40244.656154365744,7301.95704424946,-32942.699110116286,292.74119004423517,30.532919453082908,0.9797670791278849,674
956000,-39918.39393477552,7402.507544716373,-32515.88639005915,296.7723385415286,30.076234453237962,0.9946441053418973,674
958000,-39783.695481557865,7501.407272180457,-32282.28820937741,300.73730625325834,30.529315751179094,0.9798827315230163,674
960000,-39889.362539244874,7443.340132615843,-32446.022406629032,298.40934904458146,30.437417153317337,0.9828412561784535,674
962000,-39905.269103845116,7447.849075219934,-32457.42002862518,298.5901160931636,30.82165343947634,0.9705887248566207,674
964000,-40049.02421141125,7275.547741973278,-32773.47646943797,291.68242038430463,30.634460045714864,0.9765195555969506,674
966000,-39655.84510612383,7321.07580694303,-32334.7692991808,293.50767624912146,30.735562823880368,0.973307353478853,674
968000,-39628.89870078984,7723.595214504714,-31905.303486285127,309.64499528173695,30.739062581777066,0.9731965387756656,674
970000,-39834.32443693216,7714.545487003112,-32119.778949929052,309.2821846020327,31.071127119447564,0.9627957555189554,674
972000,-39640.82356399426,7453.347877681421,-32187.475686312835,298.81056740048285,30.69885429839185,0.9744711974922503,674
974000,-39739.35994721626,7463.573868224232,-32275.78607899203,299.22053538889236,30.668308086610892,0.9754417891365293,674
976000,-39505.60780185071,7409.22842585843,-32096.37937599228,297.04178394250107,31.301493747626456,0.9557099591153678,674
978000,-39760.997327019286,7265.84841050723,-32495.148916512055,291.29356657171746,30.343753265783803,0.9858750513743106,674
980000,-39752.006207257364,7470.557711360847,-32281.44849589652,299.5005231426556,30.46955325407738,0.9818046579265426,674
982000,-40126.863567426626,7469.23054827437,-32657.633019152257,299.44731613267686,29.949411730020234,0.9988559902099221,674
984000,-39616.09064622116,7551.794635475198,-32064.29601074596,302.7573752025424,30.633862435892787,0.9765386056817741,674
986000,-39989.58113179315,7655.62280305224,-32333.95832874091,306.91992794729623,30.39477508166429,0.9842201243278946,674
988000,-40075.552500325546,7334.163848074575,-32741.38865225097,294.0323860923838,30.4307514216423,0.9830565435370228,674
990000,-39678.49984609842,7798.118052075977,-31880.381794022444,312.63267434145774,30.473777347605562,0.9816685660120361,674
